Date,Close,High,Low,Open,Volume
2019-01-02,181.85244750976562,182.88755328928664,177.60659654493935,178.1049840590367,4294000
2019-01-03,173.6482391357422,179.71509925343554,173.45655617239797,179.70552022383376,5070900
2019-01-04,181.87156677246094,183.29963191467172,176.77272971425316,177.16568929777375,4452900
2019-01-07,183.2708740234375,184.99604989643498,181.8236508706722,182.7054041780993,4219200
2019-01-08,184.6054229736328,184.8070475757073,180.97629733434636,182.32041251565366,5069700
2019-01-09,187.9561309814453,188.70499725067648,185.56551041443387,186.54480270871957,5471500
2019-01-10,189.08905029296875,189.36748360693593,183.68377277247393,185.32551263162603,3693600
2019-01-11,188.08096313476562,188.84903536127558,186.93847236193318,188.24419075207234,2500100
2019-01-14,187.6297149658203,189.13705794170693,186.2567981760972,186.6216357676639,3336500
2019-01-15,188.6762237548828,189.47309739516587,185.39272932308648,187.42810823817732,3783000
2019-01-16,189.87632751464844,190.49078234143118,188.65701345299436,189.62669562736383,3546300
2019-01-17,191.3548583984375,192.40134927921008,189.23307521079832,189.56909673181465,2764100
2019-01-18,193.93740844726562,194.44625295091438,192.03644191194095,193.15013074743015,4866600
2019-01-22,191.49891662597656,192.97744382932098,189.7611472389276,191.815732373309,4457700
2019-01-23,190.43316650390625,193.0349927610717,188.75301509918225,193.0253971698146,3086100
2019-01-24,191.815673828125,192.20931280586336,190.0299123666671,190.5003600217513,2792000
2019-01-25,194.8399658203125,195.7520451082703,191.81568441317913,194.11990091143667,4677500
2019-01-28,192.17088317871094,192.95814635082382,190.15469602738307,192.72773500764677,3277200
2019-01-29,191.2876739501953,192.66059086032558,189.77073524929838,192.19975335934424,3661900
2019-01-30,195.87686157226562,196.65452933197537,191.92129503373286,192.420544140491,4079500
2019-01-31,202.70306396484375,204.4696195786777,199.6979885833357,201.42614718371982,11316200
2019-02-01,205.23768615722656,206.07295668747398,202.7702569291413,203.52873343456136,6470100
2019-02-04,206.33221435546875,206.37061137350665,204.6904598264908,205.79456820438511,4397500
2019-02-05,207.2442626953125,208.05073180131026,206.37058050560324,206.41858775828908,3091500
2019-02-06,206.70660400390625,207.28264705169502,205.15125408043826,206.65859675415157,2698000
2019-02-07,205.4296875,205.89052486854297,203.15428742745354,204.94004871153282,2742900
2019-02-08,207.93551635742188,207.98352360785498,203.538318843308,203.538318843308,3248400
2019-02-11,208.43475341796875,209.92287554761188,207.70507841271905,208.3291433329855,2974400
2019-02-12,210.17254638671875,210.72939833364885,208.9532323882725,209.8365102403747,3411400
2019-02-13,211.73748779296875,212.44795713569818,210.6814013453942,211.01742285835758,2996600
2019-02-14,211.03659057617188,212.15988991331312,209.89408540897742,210.74856172439712,2875600
2019-02-15,213.24478149414062,213.47520749389986,211.67983604317232,213.32159016072703,2758500
2019-02-19,211.78546142578125,213.10078979266635,211.5646456494928,212.59193050855706,2836700
2019-02-20,212.2847137451172,212.97597715523517,210.6429594836479,212.39032383971178,3103600
2019-02-21,210.55654907226562,212.2078988760272,209.89408710276456,211.42063563456284,3528800
2019-02-22,214.40652465820312,214.7041491298615,210.93100155913328,211.21903043968433,3295300
2019-02-25,214.40652465820312,216.40349169057362,214.09928994568003,216.01946294967715,3359200
2019-02-26,215.0594024658203,216.19229764335407,213.18723649037773,213.2928466043647,2852300
2019-02-27,215.6066436767578,215.64504069288407,212.8895969808833,214.13769777672152,2119500
2019-02-28,215.7986297607422,216.59550325113634,214.73293324343868,215.1457633741365,3240400
2019-03-01,218.17962646484375,219.04369833351527,216.3650638208293,217.82439919768518,3001400
2019-03-04,217.25794982910156,219.37974726605768,214.7425280932289,218.23724208075487,2977700
2019-03-05,217.1907501220703,217.8628076830795,216.29786213763546,217.2003457123147,2779100
2019-03-06,215.5106201171875,217.46919015210776,215.01137102994997,216.83554418918968,2849300
2019-03-07,213.53280639648438,215.48178049471443,211.92946396664638,214.69450266402782,3879600
2019-03-08,213.01437377929688,213.3216084720152,207.3114579810821,209.6636814791569,2691800
2019-03-11,216.6339111328125,217.1043587783888,213.94566607906813,214.04168058624924,2670100
2019-03-12,217.8820343017578,219.0917380269939,217.19077084454935,217.5459981643135,2478700
2019-03-13,219.37973022460938,222.0967763437863,218.70767271185917,219.25491431161467,2690400
2019-03-14,220.3494873046875,221.02155969638355,218.33331407887945,219.57181944260725,2838700
2019-03-15,221.9432373046875,223.46977161852237,219.67743214116592,219.6870423838664,3894200
2019-03-18,221.19432067871094,223.22010371128533,219.96541117219493,223.01847910720147,2734100
2019-03-19,221.78958129882812,222.8360867374978,221.1367294983259,222.2984259815012,3212000
2019-03-20,220.7143096923828,222.68249016842478,218.74612921634085,220.56069231918482,3747400
2019-03-21,226.45558166503906,227.61729269179028,219.07251467082887,219.09172050136988,4441100
2019-03-22,221.5494842529297,226.58034116976248,221.47267559964757,225.46663767180098,3709400
2019-03-25,221.22312927246094,222.68246485241684,219.42777220781446,221.19432784948052,3506500
2019-03-26,223.97857666015625,224.30501720910365,222.21202098832694,223.66176100196225,3046900
2019-03-27,223.2392578125,224.85219567238573,220.48380032723165,224.5833726957381,2640700
2019-03-28,225.4859161376953,225.9371579649995,223.09529547706825,224.10338923274267,2712100
2019-03-29,226.05233764648438,227.19484279480272,224.6314138908958,227.05083569617256,3453900
2019-04-01,229.5086669921875,230.1807245719353,227.48288401267573,228.78860216036705,3475900
2019-04-02,229.71029663085938,230.29594999692955,228.56780597223778,229.68149520709835,3386400
2019-04-03,229.39341735839844,231.31358999800236,228.32773560718272,230.68953975003294,2911700
2019-04-04,226.6380615234375,229.23990289723446,224.4298592081808,229.17268979710113,3096300
2019-04-05,227.18527221679688,228.46218901433755,226.6860231369879,227.7421241423997,2590000
2019-04-08,227.15643310546875,227.16604209722584,224.12792829731572,226.62764515450078,2714500
2019-04-09,226.81031799316406,228.09862705504665,225.93541562881333,226.2142230910771,2491300
2019-04-10,227.9159698486328,228.77163962061226,227.00261678172262,227.8582865537021,1984200
2019-04-11,226.93524169921875,228.81964523249775,225.97381461840993,228.81964523249775,1908200
2019-04-12,229.61764526367188,229.7810861168021,226.9737206326208,227.88707348021384,3452100
2019-04-15,229.9253387451172,230.6079586002859,228.04094940475434,230.2810768308662,3437500
2019-04-16,230.8290557861328,231.6751164270806,229.73302935136633,230.7425308579127,2564300
2019-04-17,231.7039794921875,231.93472732565678,229.73305059150942,231.3867067224984,2829200
2019-04-18,231.5981903076172,233.29029684490527,231.18478366637515,233.17493027901716,3016800
2019-04-22,233.6749267578125,233.7614517008325,229.8484499075693,230.55028778464958,2217700
2019-04-23,234.09793090820312,235.06896716819278,233.09803833355738,234.49210493895748,3108400
2019-04-24,235.8284912109375,236.58802697795653,233.44415566263459,234.23253307445523,3255200
2019-04-25,236.1361541748047,237.32832927998666,234.60748832468258,235.2612518315715,3152400
2019-04-26,237.16488647460938,237.61675849285405,233.8383561316105,236.5591972330904,3349300
2019-04-29,237.59751892089844,238.6358621022952,236.37650221635562,237.3571621104885,3274900
2019-04-30,244.4333038330078,247.50024487055052,240.8471691216234,241.40479876578144,7179600
2019-05-01,239.1549835205078,246.36568654122664,239.07806759452794,245.0677541294121,5146000
2019-05-02,237.6552276611328,238.69357095373658,234.85747056746854,238.01095108416868,4747300
2019-05-03,238.38592529296875,240.21264618879323,237.91483524721897,239.02047090952522,3194200
2019-05-06,239.04930114746094,239.4723315383053,230.7906435442085,232.17510130689274,3022000
2019-05-07,235.60736083984375,238.1743698511044,233.24225800709382,237.73212152898105,4257500
2019-05-08,235.8668975830078,238.00126678632412,234.34784109874226,235.10736200576883,3050700
2019-05-09,235.8477020263672,236.05921718213833,230.7040753533879,232.5596227914902,3891000
2019-05-10,237.88597106933594,239.12622061256167,232.02127281703764,234.46329192251062,2816200
2019-05-13,232.06930541992188,234.5017150957346,231.08864555478397,232.19428098189337,4136900
2019-05-14,236.4534149169922,237.89555575969624,232.56924069865536,232.78075586253584,3862100
2019-05-15,239.53964233398438,241.3567396203521,234.79020307310995,234.905569672175,4186900
2019-05-16,243.64491271972656,245.30817789645803,240.67410578464114,240.77986337797188,4911900
2019-05-17,242.80850219726562,244.48137654904252,241.1644548247686,241.424044340472,3129800
2019-05-20,243.71218872070312,244.5774673415338,239.71264800663678,240.82790709098094,2951500
2019-05-21,245.51004028320312,246.0772787870262,244.00059259956993,245.1639259186271,2881600
2019-05-22,246.99066162109375,248.8750508689055,244.68324202411972,244.92359884339683,2936000
2019-05-23,240.09719848632812,245.836919755593,238.75120634203407,244.92356689552102,5072500
2019-05-24,241.7797088623047,243.5968056888619,240.67407344712575,243.3756815398691,2710800
2019-05-28,243.65451049804688,247.8175070847365,242.90459838720295,242.914222049019,6252100
2019-05-29,243.7794952392578,244.4428824000855,241.57783325483638,242.52002786793145,4014300
2019-05-30,244.38519287109375,246.18305711828108,243.03918593082605,244.46210881084178,2817400
2019-05-31,241.78932189941406,243.87561707748037,241.1643854428985,242.2604118191687,5041400
2019-06-03,232.91537475585938,243.22187668898349,230.9829111447298,242.08739950529394,5452100
2019-06-04,239.5684356689453,239.75110919410352,232.39619658263095,235.6746670335867,4862200
2019-06-05,246.37535095214844,247.05795606902907,240.50101532928042,241.77010631254092,4742400
2019-06-06,247.88478088378906,248.72124725724834,245.02935537962395,246.47148161888464,3443500
2019-06-07,255.54737854003906,256.5761128488447,249.6057645437185,249.97111163211184,3691800
2019-06-10,255.83580017089844,259.44115240177234,255.04742277471044,258.6239333613546,4469000
2019-06-11,253.48992919921875,257.55677730110375,249.18272426876825,257.15296491932304,3119600
2019-06-12,253.67257690429688,254.01867661877947,251.27860318407147,252.3265846694809,2295300
2019-06-13,251.12481689453125,254.9993676534874,250.21144924373192,254.7782288168644,4331000
2019-06-14,250.06723022460938,251.874718124731,249.41346674511925,249.96145797150993,3158200
2019-06-17,249.2019500732422,251.61511247215847,248.09628528497316,250.93250735329957,3332200
2019-06-18,248.82699584960938,252.13430809135016,245.23126715556725,251.60553481532017,3921300
2019-06-19,249.84609985351562,250.56717030570704,248.3366519985579,248.84620727782257,4326500
2019-06-20,256.4991149902344,257.37401707236995,252.37458498600176,253.32638831758493,4667300
2019-06-21,254.2686309814453,257.8066757327356,254.2205713617331,255.5665634583732,4285800
2019-06-24,255.06661987304688,256.79720640642836,254.90319368260327,255.59542242787003,2538100
2019-06-25,249.71148681640625,256.0376646190897,249.12500099181386,255.77808984845743,3138000
2019-06-26,251.22091674804688,252.5188493419411,249.9614494576451,250.81713375288058,3869400
2019-06-27,251.02867126464844,253.41299216575854,250.3556604255356,252.31698031228137,2186900
2019-06-28,254.32632446289062,254.62436453408648,251.24974582679556,252.9418670106907,4400300
2019-07-01,256.47991943359375,259.575716141145,254.6532136512216,259.575716141145,2646800
2019-07-02,260.1333923339844,260.16223397944816,256.15306921738727,256.5857232397766,2649100
2019-07-03,262.5466003417969,262.5466003417969,260.3353288991283,260.54684411593956,1896800
2019-07-05,261.6428527832031,262.24852736697625,258.71048176513216,261.0275251965689,2561000
2019-07-08,261.0844421386719,261.8930177622881,259.38063156029807,259.9967059646025,2291700
2019-07-09,263.1155090332031,263.41391090091815,259.4191506346292,259.7271878451883,2477400
2019-07-10,265.07928466796875,266.73494842397037,263.89528282829866,263.91455351944927,2323000
2019-07-11,267.90936279296875,268.22700611712594,265.7531306985951,267.2162934369306,2583900
2019-07-12,269.08367919921875,269.27618047676617,265.92637036211784,268.7948832188176,2299700
2019-07-15,268.9200134277344,270.0943798607356,268.13067890901755,269.96923787898146,3349500
2019-07-16,266.2728271484375,270.13283964223234,265.0118309817051,268.56380625320213,2976000
2019-07-17,264.9830322265625,268.0537112569401,264.97339688051864,267.0141220461295,2318900
2019-07-18,266.4268798828125,266.8793004309927,264.4631790592165,264.71346300639493,3241000
2019-07-19,265.29107666015625,269.025948394598,265.11781668304644,268.9778010391414,3048200
2019-07-22,268.18841552734375,268.91036133769114,265.7434468670568,266.5520226495198,2092400
2019-07-23,268.5350341796875,269.9308081907721,266.54245617800655,269.5265055070461,2275400
2019-07-24,269.76708984375,269.81520781497886,266.04185408827027,267.76490634860573,2805200
2019-07-25,268.9007568359375,270.3927664350399,267.168069256023,269.5264373331079,2312200
2019-07-26,271.5190734863281,271.730845479309,269.6034902028924,270.10405820960534,2942100
2019-07-29,270.9125671386719,272.7318552579898,269.9403374056311,272.52971866163216,3677700
2019-07-30,267.7552795410156,271.8077940077937,265.1466567697504,268.8911339578999,3957900
2019-07-31,262.0855407714844,268.54456970692775,255.75168317186936,268.2461678225475,5513100
2019-08-01,263.90496826171875,268.8623251250298,261.4792401766966,263.6835609038403,4988100
2019-08-02,259.37109375,262.30699515637525,255.74209376863107,261.8256979175562,4438000
2019-08-05,247.23275756835938,252.8254290305831,244.40272750602307,250.2745595869267,6861300
2019-08-06,254.7794952392578,255.231915811595,250.4478201587727,252.00721848757908,4918500
2019-08-07,259.2363586425781,259.90055129040485,250.515253604918,253.54742082809466,4476000
2019-08-08,267.6398010253906,267.6782836572236,261.44068967792236,261.82572162863585,4135500
2019-08-09,264.66534423828125,266.5423857083098,262.865268019383,265.20439475669406,3410500
2019-08-12,259.90045166015625,264.69418167726445,258.8319861260553,262.64385119177814,3322600
2019-08-13,264.26104736328125,265.06962315834676,257.9753069182626,259.7368417975034,3899800
2019-08-14,257.15716552734375,262.2781763277816,255.90580418091778,259.7273062748003,3750300
2019-08-15,261.7198486328125,262.9326978009061,258.06197168457584,259.20746155937036,3364300
2019-08-16,264.0974426269531,265.63759987541096,263.5487860260367,264.69427595997337,2718100
2019-08-19,267.66864013671875,268.1499373516043,264.91560479202684,266.6386570466114,2502300
2019-08-20,266.6771545410156,269.10288179669345,265.53166488182217,267.9862687937801,2583600
2019-08-21,271.46124267578125,271.5478726423571,268.8429848626442,269.17989876113813,2492200
2019-08-22,270.2676086425781,272.30833336740324,266.407625223826,271.55748156348307,2975800
2019-08-23,261.7198486328125,271.5382955046953,260.1026674485966,269.5264764023898,4415000
2019-08-26,266.0899963378906,266.0899963378906,262.7690628667203,264.59798658105296,2184400
2019-08-27,266.2921142578125,268.6504527823622,264.62681546210496,266.3883501916751,2169400
2019-08-28,267.83233642578125,268.2270037727481,263.1445049982436,264.9349463923844,2306900
2019-08-29,270.8548583984375,271.4324210019836,268.4483720303741,270.4890677703232,2297200
2019-08-30,270.84521484375,272.37573660232414,268.303980591644,272.01958133081393,2600300
2019-09-03,269.63232421875,272.26021771016735,268.08256121492457,269.5168175819496,2350800
2019-09-04,275.3982849121094,275.5041562037542,271.5960249890365,272.1928288628034,2631000
2019-09-05,281.15460205078125,282.4829872243381,278.76738637754096,279.4315789643194,3808300
2019-09-06,280.4808654785156,282.10765297073584,279.20059799890385,281.0199161932804,2783300
2019-09-09,272.7608337402344,282.7044539393985,269.6227948369294,282.51192323934083,4795900
2019-09-10,262.1434020996094,270.97040843667133,260.2278480442148,270.81638975932447,8683800
2019-09-11,259.85247802734375,265.6761648172981,259.1305319272968,264.6365753586977,6342300
2019-09-12,266.0611877441406,268.3425326419371,262.971266767129,263.1637974709683,5497900
2019-09-13,265.98419189453125,267.7457273849049,262.8268822477395,267.5917086977369,4631100
2019-09-16,263.8279113769531,265.44509260828676,262.5091614934446,263.240742779618,2755100
2019-09-17,265.91668701171875,268.20766624614123,263.7027317752531,264.28026487968896,2929500
2019-09-18,264.8097839355469,266.4943245084498,260.32408951343297,266.41730048881124,2975900
2019-09-19,265.5894470214844,267.7456492605657,264.5690992207725,265.6375649951576,2623800
2019-09-20,261.0267333984375,268.1691673144445,260.77644945695414,267.3991035536411,5540800
2019-09-23,262.93267822265625,263.5006054448034,259.90051146411867,260.1892780597689,3092000
2019-09-24,260.9786071777344,267.06221125907393,258.99566492591356,265.31991762398917,4120300
2019-09-25,262.54766845703125,262.7786817530445,256.6373237082163,260.1411820367102,4083600
2019-09-26,263.6449890136719,265.1369985532424,262.4321106937312,263.00967319732433,2924600
2019-09-27,259.0630187988281,265.3198819937202,257.6768806024913,265.08886875301334,3175700
2019-09-30,261.411865234375,261.8931626129222,259.2460270309126,260.85354382466625,3128700
2019-10-01,260.8053894042969,263.4140126063167,259.93906011914504,261.3348046963184,3066400
2019-10-02,254.5870361328125,258.88019992047094,252.70032952344405,258.12937729055704,4308900
