Date,Close,High,Low,Open,Volume
2019-01-02,52.30173110961914,52.60472690168377,50.843779752140335,50.93899348883383,31868000
2019-01-03,50.85320281982422,52.87598594636795,50.699474586222124,52.10287655026425,41960000
2019-01-04,53.461639404296875,53.55734876361941,51.41802873823579,51.700692372040024,46022000
2019-01-07,53.35502624511719,53.69124431582315,52.696467715878086,53.60545509662506,47446000
2019-01-08,53.82365417480469,54.21938178625841,52.97962822517848,53.8548939366267,35414000
2019-01-09,53.63917541503906,54.13458118632317,53.27815698611534,53.95357823458152,26998000
2019-01-10,53.499332427978516,53.54793055338616,52.79763149181819,53.306426813330056,26598000
2019-01-11,52.78721618652344,53.228568134505245,52.388511032973454,53.056490286355086,30864000
2019-01-14,52.144535064697266,52.488690800062685,51.997749412516484,52.23528436627234,28490000
2019-01-15,53.880184173583984,53.96746406204631,52.28982800056554,52.4668659224875,37518000
2019-01-16,54.028953552246094,54.6661886897786,53.95457136636317,54.05325450748139,38280000
2019-01-17,54.50551986694336,54.583870871208035,53.71901713298496,53.95358208360552,24896000
2019-01-18,54.911163330078125,55.44177767329486,54.51344944130372,54.97513352063556,44892000
2019-01-22,53.489410400390625,54.498075902626475,53.10558170056644,54.35079086117299,39632000
2019-01-23,53.776039123535156,54.19953702925566,52.9409421901349,53.89753253264309,25194000
2019-01-24,53.755706787109375,53.954068082652434,53.06243540230298,53.681816457292754,29114000
2019-01-25,54.6240348815918,54.71577542869572,54.14251429554499,54.263016457589686,23260000
2019-01-28,53.550411224365234,54.22037301937259,53.29006221997259,54.05672842479024,29334000
2019-01-29,53.06442642211914,53.79191523753481,52.864082578707574,53.60892597667247,19704000
2019-01-30,54.44947814941406,54.525351001051796,53.390727629345626,53.426431833040915,29452000
2019-01-31,55.83303451538086,55.92130565019333,54.80949644829899,55.1561302445522,40232000
2019-02-01,55.4725227355957,56.25505660568584,55.25581557707563,55.654516947095594,33116000
2019-02-04,56.603172302246094,56.648796650028686,55.41747272312424,55.49185868396291,78408000
2019-02-05,57.12139129638672,57.16602438858918,55.71948013382828,56.01850709621822,82296000
2019-02-06,55.684268951416016,57.227018124056855,55.459624180838055,56.99245699091347,48256000
2019-02-07,54.842227935791016,55.143733020887844,54.23127635221797,55.13530354541889,38298000
2019-02-08,54.667179107666016,54.80206586505888,54.26351766034865,54.29525305025697,21766000
2019-02-11,54.65428161621094,55.21514822312965,54.54915152300957,54.73511453956528,18498000
2019-02-12,55.916847229003906,56.178683086895354,55.0951360411319,55.0951360411319,35036000
2019-02-13,55.96891403198242,56.674088088339815,55.83849173367112,56.18760746750366,28042000
2019-02-14,55.99718475341797,56.34084481447658,55.39664888901063,55.78890707502711,21106000
2019-02-15,55.522605895996094,56.49804534986026,55.37829841032092,56.49804534986026,27826000
2019-02-19,55.86378860473633,56.01900371365517,55.37433416937711,55.37433416937711,21980000
2019-02-20,55.57021713256836,56.082981297116646,55.131842722267116,55.98132059644437,24090000
2019-02-21,54.75791931152344,55.49879752935811,54.44897223963191,55.48044790900647,33272000
2019-02-22,55.370365142822266,55.40458246006071,54.57394989558548,55.03017826981313,29436000
2019-02-25,55.40855407714844,55.808746128664374,55.24887451643721,55.63666827579699,26208000
2019-02-26,55.640628814697266,55.860313518973165,54.88140468154048,55.261760191576904,35026000
2019-02-27,55.684268951416016,55.82510324372257,54.97364296316191,55.243908298338845,22092000
2019-02-28,55.86576843261719,56.23472068766266,55.46210701631137,55.49136425895649,27422000
2019-03-01,56.95526885986328,57.02866357187226,56.08645011269494,56.08645011269494,34086000
2019-03-04,57.19826126098633,57.798301506845725,56.44597589388642,57.25479323418652,35490000
2019-03-05,57.98029327392578,58.34230294891412,57.17842234025884,57.32619922743179,40094000
2019-03-06,57.76953887939453,58.255520128917794,57.67581203241563,58.10774323810325,23602000
2019-03-07,57.0708122253418,57.70209600970842,56.61755761884441,57.54935904423013,30086000
2019-03-08,57.02717208862305,57.19974555782496,56.04677257369768,56.23025744721806,23694000
2019-03-11,58.47966766357422,58.511898680700604,57.106514344542475,57.127837740777274,30032000
2019-03-12,59.37179183959961,59.791324739143484,58.63042169944413,58.63042169944413,42220000
2019-03-13,59.461551666259766,59.861248068720826,59.404524065314185,59.80223795182649,25888000
2019-03-14,59.137725830078125,59.74123922576075,59.07326001338981,59.459566851406144,27302000
2019-03-15,59.02714538574219,59.5934639595921,58.86399263821987,59.408991597657796,51886000
2019-03-18,58.94036102294922,59.257737607989256,58.58975837909338,58.99689299412043,24442000
2019-03-19,59.630157470703125,59.677268706394294,58.985484173693706,59.0975568546802,29788000
2019-03-20,60.81882858276367,60.99537085692639,59.48783028814234,59.57758831206408,41508000
2019-03-21,61.29985809326172,61.31523015861807,60.33036996643317,60.499969664619066,28150000
2019-03-22,59.88753128051758,61.17588288459507,59.805707096855926,60.9388435932107,34422000
2019-03-25,59.378238677978516,59.97629637539744,59.01226397560031,59.48634632853268,27576000
2019-03-26,59.00432586669922,59.88752527927204,58.603638248143895,59.76553245948187,30752000
2019-03-27,58.41767883300781,59.10747706719448,57.73432377537689,59.10747706719448,29428000
2019-03-28,58.133026123046875,58.37998553960002,57.69465178230228,58.293205073603154,22402000
2019-03-29,58.36213684082031,58.713235095709805,57.8409432687041,58.525285785823435,30890000
2019-04-01,59.45758819580078,59.51808520124541,58.83176010564364,58.890274595087455,27706000
2019-04-02,59.782894134521484,59.79628368337261,59.073755024656165,59.510642496833356,18288000
2019-04-03,60.04423904418945,60.52972467652331,59.76008850583736,60.13796211001895,22180000
2019-04-04,60.47269821166992,60.52724767027451,59.95646465439694,60.06804171665994,21022000
2019-04-05,60.07596969604492,60.51930791115467,60.00555254911908,60.465254086840815,20012000
2019-04-08,59.918766021728516,60.19993895204262,59.74123250204851,60.05910467242945,21750000
2019-04-09,59.64155960083008,59.862731184859946,59.42782623456685,59.601890367217,19668000
2019-04-10,59.82801818847656,59.951497900092924,59.540893902709925,59.76057859967975,15510000
2019-04-11,59.983734130859375,60.13994427440462,59.7333052989614,59.94951681497526,16998000
2019-04-12,60.635353088378906,60.65122078299202,60.16722204644514,60.282764136523824,24312000
2019-04-15,60.82379150390625,60.961156397142275,60.23019825206835,60.70278993353485,23796000
2019-04-16,61.0905876159668,61.29241832671857,60.74990134124958,60.99586951444709,22622000
2019-04-17,61.498714447021484,61.7446826240801,61.13968232787188,61.342999928729455,30366000
2019-04-18,61.564666748046875,61.786333956338936,61.46251043387367,61.73971835147511,24750000
2019-04-22,62.17413330078125,62.20289491593463,61.1629896255075,61.3266379946004,19084000
2019-04-23,63.00873947143555,63.199166954181834,62.08537124189712,62.31695863453765,31868000
2019-04-24,62.48605728149414,63.177841883509664,62.47415840170821,63.0087378037284,23396000
2019-04-25,62.847564697265625,63.11832566441089,62.38439375673757,62.994350322114855,31344000
2019-04-26,63.347434997558594,63.42132533520761,62.731527063292226,63.147091165017436,27228000
2019-04-29,64.27873229980469,64.31692221345482,63.06427110185339,63.50066293959323,72368000
2019-04-30,59.45659255981445,59.55676257846437,58.66513363960765,59.04350662741325,133178000
2019-05-01,58.18510437011719,59.47097787129944,58.10377581278229,59.384193611523294,74340000
2019-05-02,57.84739685058594,58.485623247392496,57.44174909679846,58.14940138951705,45098000
2019-05-03,58.98994827270508,59.08168881529715,58.19650683878489,58.38792177079416,41588000
2019-05-06,59.18384552001953,59.281537394226156,58.077983794922574,58.119639328597295,31774000
2019-05-07,58.4598388671875,59.24881598225107,57.7725186735263,58.80449022210018,36604000
2019-05-08,58.059146881103516,58.7281174006234,57.90293672585774,58.381975400689264,25520000
2019-05-09,57.919795989990234,58.22229615516196,57.258759314418775,57.653499442905506,29556000
2019-05-10,57.90343475341797,58.33189280354754,56.84865295277492,57.962944287268954,31650000
2019-05-13,56.36365509033203,57.12635243643955,55.81370365034524,56.79261252207175,45626000
2019-05-14,55.781959533691406,56.77425786703427,55.7160030496759,56.64780438425735,40392000
2019-05-15,58.06013488769531,58.43206092531707,55.61038084252998,55.66740844227234,59302000
2019-05-16,58.7395133972168,59.2185557963173,57.94359384914411,58.11170286316471,35308000
2019-05-17,57.9599609375,58.82828398541456,57.84292818102137,58.30957232000944,25362000
2019-05-20,56.76385498046875,57.17743659293496,56.44052703510265,57.17743659293496,30602000
2019-05-21,57.24884033203125,57.42538261961597,56.69690259812097,57.25082284796915,20562000
2019-05-22,57.318763732910156,57.71201318585571,57.07825124759412,57.09064953946734,18826000
2019-05-23,56.79756546020508,57.03113533695104,56.19356022860048,56.83376907485774,25214000
2019-05-24,56.46382522583008,57.24486836060925,56.36960275599148,57.12783560846031,18554000
2019-05-28,56.51093673706055,57.35049814373282,56.466799275668336,56.60615046527899,20948000
2019-05-29,55.53798294067383,56.28480881348524,55.14175593690512,56.170749826952495,36230000
2019-05-30,55.61087417602539,55.87816573711446,55.337631284033925,55.54839087669086,18088000
2019-05-31,54.871490478515625,55.21365987061157,54.715280327354535,54.82884368467994,31582000
2019-06-03,51.511260986328125,52.912676521319256,50.930561642121816,52.90920711845489,96890000
2019-06-04,52.29230499267578,52.48818816254106,51.37687068399899,51.79640359736962,60512000
2019-06-05,51.8038444519043,52.40735790327319,51.226618255402414,52.31759986722469,46988000
2019-06-06,51.95856475830078,52.069646185885304,51.35108630948426,51.88170064785095,29020000
